UserID,Age,AgeGroup,Gender,GenderEncoded,AgeGroupEncoded,Cluster,Segment
U02031,20,15-20,Male,0,0,1,Young Male Learners
U02032,17,15-20,Male,0,0,1,Young Male Learners
U02033,25,21-30,Male,0,1,2,Adult Female Learners
U02034,31,31-40,Female,1,2,3,Adult Male Learners
U02035,32,31-40,Male,0,2,3,Adult Male Learners
U02036,26,21-30,Male,0,1,2,Adult Female Learners
U02037,18,15-20,Female,1,0,1,Young Male Learners
U02038,32,31-40,Female,1,2,3,Adult Male Learners
U02039,29,21-30,Male,0,1,2,Adult Female Learners
U02040,30,21-30,Male,0,1,2,Adult Female Learners
U02041,34,31-40,Male,0,2,3,Adult Male Learners
U02042,32,31-40,Female,1,2,3,Adult Male Learners
U02043,23,21-30,Female,1,1,0,Young Female Learners
U02044,24,21-30,Female,1,1,0,Young Female Learners
U02045,28,21-30,Female,1,1,0,Young Female Learners
U02046,17,15-20,Male,0,0,1,Young Male Learners
U02047,18,15-20,Female,1,0,1,Young Male Learners
U02048,19,15-20,Female,1,0,1,Young Male Learners
U02049,22,21-30,Male,0,1,2,Adult Female Learners
U02050,28,21-30,Male,0,1,2,Adult Female Learners
U02051,31,31-40,Female,1,2,3,Adult Male Learners
U02052,21,21-30,Male,0,1,2,Adult Female Learners
U02053,19,15-20,Female,1,0,1,Young Male Learners
U02054,23,21-30,Male,0,1,2,Adult Female Learners
U02055,33,31-40,Female,1,2,3,Adult Male Learners
U02056,35,31-40,Female,1,2,3,Adult Male Learners
U02057,16,15-20,Male,0,0,1,Young Male Learners
U02058,16,15-20,Male,0,0,1,Young Male Learners
U02059,20,15-20,Female,1,0,1,Young Male Learners
U02060,31,31-40,Female,1,2,3,Adult Male Learners
U02061,25,21-30,Female,1,1,0,Young Female Learners
U02062,35,31-40,Male,0,2,3,Adult Male Learners
U02063,26,21-30,Male,0,1,2,Adult Female Learners
U02064,35,31-40,Male,0,2,3,Adult Male Learners
U02065,20,15-20,Male,0,0,1,Young Male Learners
U02066,18,15-20,Male,0,0,1,Young Male Learners
U02067,26,21-30,Female,1,1,0,Young Female Learners
U02068,15,15-20,Male,0,0,1,Young Male Learners
U02069,18,15-20,Male,0,0,1,Young Male Learners
U02070,31,31-40,Female,1,2,3,Adult Male Learners
U02071,24,21-30,Male,0,1,2,Adult Female Learners
U02072,16,15-20,Male,0,0,1,Young Male Learners
U02073,19,15-20,Female,1,0,1,Young Male Learners
U02074,27,21-30,Female,1,1,0,Young Female Learners
U02075,26,21-30,Male,0,1,2,Adult Female Learners
U02076,24,21-30,Female,1,1,0,Young Female Learners
U02077,24,21-30,Male,0,1,2,Adult Female Learners
U02078,34,31-40,Female,1,2,3,Adult Male Learners
U02079,29,21-30,Female,1,1,0,Young Female Learners
U02080,33,31-40,Male,0,2,3,Adult Male Learners
U02081,19,15-20,Female,1,0,1,Young Male Learners
U02082,26,21-30,Female,1,1,0,Young Female Learners
U02083,27,21-30,Female,1,1,0,Young Female Learners
U02084,21,21-30,Female,1,1,0,Young Female Learners
U02085,22,21-30,Female,1,1,0,Young Female Learners
U02086,30,21-30,Male,0,1,2,Adult Female Learners
U02087,28,21-30,Female,1,1,0,Young Female Learners
U02088,18,15-20,Female,1,0,1,Young Male Learners
U02089,16,15-20,Female,1,0,1,Young Male Learners
U02090,22,21-30,Female,1,1,0,Young Female Learners
U02091,27,21-30,Male,0,1,2,Adult Female Learners
U02092,25,21-30,Female,1,1,0,Young Female Learners
U02093,18,15-20,Male,0,0,1,Young Male Learners
U02094,24,21-30,Female,1,1,0,Young Female Learners
U02095,32,31-40,Female,1,2,3,Adult Male Learners
U02096,31,31-40,Male,0,2,3,Adult Male Learners
U02097,15,15-20,Female,1,0,1,Young Male Learners
U02098,25,21-30,Male,0,1,2,Adult Female Learners
U02099,21,21-30,Female,1,1,0,Young Female Learners
U02100,15,15-20,Female,1,0,1,Young Male Learners
U02101,27,21-30,Male,0,1,2,Adult Female Learners
U02102,20,15-20,Female,1,0,1,Young Male Learners
U02103,33,31-40,Male,0,2,3,Adult Male Learners
U02104,15,15-20,Male,0,0,1,Young Male Learners
U02105,32,31-40,Female,1,2,3,Adult Male Learners
U02106,28,21-30,Female,1,1,0,Young Female Learners
U02107,31,31-40,Male,0,2,3,Adult Male Learners
U02108,27,21-30,Female,1,1,0,Young Female Learners
U02109,23,21-30,Male,0,1,2,Adult Female Learners
U02110,25,21-30,Male,0,1,2,Adult Female Learners
U02111,21,21-30,Male,0,1,2,Adult Female Learners
U02112,22,21-30,Female,1,1,0,Young Female Learners
U02113,28,21-30,Female,1,1,0,Young Female Learners
U02114,32,31-40,Male,0,2,3,Adult Male Learners
U02115,18,15-20,Male,0,0,1,Young Male Learners
U02116,32,31-40,Female,1,2,3,Adult Male Learners
U02117,31,31-40,Male,0,2,3,Adult Male Learners
U02118,27,21-30,Male,0,1,2,Adult Female Learners
U02119,24,21-30,Female,1,1,0,Young Female Learners
U02120,19,15-20,Male,0,0,1,Young Male Learners
U02121,16,15-20,Female,1,0,1,Young Male Learners
U02122,32,31-40,Female,1,2,3,Adult Male Learners
U02123,32,31-40,Male,0,2,3,Adult Male Learners
U02124,15,15-20,Female,1,0,1,Young Male Learners
U02125,31,31-40,Female,1,2,3,Adult Male Learners
U02126,22,21-30,Female,1,1,0,Young Female Learners
U02127,21,21-30,Female,1,1,0,Young Female Learners
U02128,30,21-30,Male,0,1,2,Adult Female Learners
U02129,20,15-20,Female,1,0,1,Young Male Learners
U02130,19,15-20,Male,0,0,1,Young Male Learners
U02131,27,21-30,Female,1,1,0,Young Female Learners
U02132,20,15-20,Female,1,0,1,Young Male Learners
U02133,21,21-30,Male,0,1,2,Adult Female Learners
U02134,31,31-40,Female,1,2,3,Adult Male Learners
U02135,31,31-40,Male,0,2,3,Adult Male Learners
U02136,33,31-40,Male,0,2,3,Adult Male Learners
U02137,30,21-30,Male,0,1,2,Adult Female Learners
U02138,19,15-20,Female,1,0,1,Young Male Learners
U02139,23,21-30,Male,0,1,2,Adult Female Learners
U02140,21,21-30,Female,1,1,0,Young Female Learners
U02141,17,15-20,Male,0,0,1,Young Male Learners
U02142,26,21-30,Female,1,1,0,Young Female Learners
U02143,24,21-30,Male,0,1,2,Adult Female Learners
U02144,15,15-20,Male,0,0,1,Young Male Learners
U02145,16,15-20,Female,1,0,1,Young Male Learners
U02146,17,15-20,Male,0,0,1,Young Male Learners
U02147,33,31-40,Male,0,2,3,Adult Male Learners
U02148,31,31-40,Female,1,2,3,Adult Male Learners
U02149,21,21-30,Female,1,1,0,Young Female Learners
U02150,16,15-20,Female,1,0,1,Young Male Learners
U02151,18,15-20,Female,1,0,1,Young Male Learners
U02152,35,31-40,Female,1,2,3,Adult Male Learners
U02153,18,15-20,Female,1,0,1,Young Male Learners
U02154,16,15-20,Male,0,0,1,Young Male Learners
U02155,16,15-20,Female,1,0,1,Young Male Learners
U02156,34,31-40,Female,1,2,3,Adult Male Learners
U02157,29,21-30,Male,0,1,2,Adult Female Learners
U02158,17,15-20,Female,1,0,1,Young Male Learners
U02159,29,21-30,Female,1,1,0,Young Female Learners
U02160,21,21-30,Female,1,1,0,Young Female Learners
U02161,23,21-30,Female,1,1,0,Young Female Learners
U02162,25,21-30,Male,0,1,2,Adult Female Learners
U02163,29,21-30,Male,0,1,2,Adult Female Learners
U02164,25,21-30,Female,1,1,0,Young Female Learners
U02165,18,15-20,Male,0,0,1,Young Male Learners
U02166,27,21-30,Male,0,1,2,Adult Female Learners
U02167,25,21-30,Female,1,1,0,Young Female Learners
U02168,34,31-40,Male,0,2,3,Adult Male Learners
U02169,32,31-40,Female,1,2,3,Adult Male Learners
U02170,24,21-30,Male,0,1,2,Adult Female Learners
U02171,31,31-40,Male,0,2,3,Adult Male Learners
U02172,34,31-40,Male,0,2,3,Adult Male Learners
U02173,22,21-30,Female,1,1,0,Young Female Learners
U02174,17,15-20,Female,1,0,1,Young Male Learners
U02175,15,15-20,Female,1,0,1,Young Male Learners
U02176,23,21-30,Male,0,1,2,Adult Female Learners
U02177,35,31-40,Male,0,2,3,Adult Male Learners
U02178,21,21-30,Female,1,1,0,Young Female Learners
U02179,27,21-30,Female,1,1,0,Young Female Learners
U02180,31,31-40,Female,1,2,3,Adult Male Learners
U02181,27,21-30,Female,1,1,0,Young Female Learners
U02182,29,21-30,Male,0,1,2,Adult Female Learners
U02183,19,15-20,Male,0,0,1,Young Male Learners
U02184,20,15-20,Female,1,0,1,Young Male Learners
U02185,16,15-20,Male,0,0,1,Young Male Learners
U02186,29,21-30,Male,0,1,2,Adult Female Learners
U02187,21,21-30,Male,0,1,2,Adult Female Learners
U02188,17,15-20,Female,1,0,1,Young Male Learners
U02189,18,15-20,Male,0,0,1,Young Male Learners
U02190,19,15-20,Male,0,0,1,Young Male Learners
U02191,24,21-30,Male,0,1,2,Adult Female Learners
U02192,22,21-30,Female,1,1,0,Young Female Learners
U02193,20,15-20,Male,0,0,1,Young Male Learners
U02194,18,15-20,Male,0,0,1,Young Male Learners
U02195,27,21-30,Female,1,1,0,Young Female Learners
U02196,31,31-40,Female,1,2,3,Adult Male Learners
U02197,24,21-30,Female,1,1,0,Young Female Learners
U02198,17,15-20,Female,1,0,1,Young Male Learners
U02199,27,21-30,Male,0,1,2,Adult Female Learners
U02200,23,21-30,Male,0,1,2,Adult Female Learners
U02201,20,15-20,Male,0,0,1,Young Male Learners
U02202,28,21-30,Male,0,1,2,Adult Female Learners
U02203,31,31-40,Female,1,2,3,Adult Male Learners
U02204,16,15-20,Female,1,0,1,Young Male Learners
U02205,34,31-40,Female,1,2,3,Adult Male Learners
U02206,31,31-40,Male,0,2,3,Adult Male Learners
U02207,33,31-40,Female,1,2,3,Adult Male Learners
U02208,30,21-30,Male,0,1,2,Adult Female Learners
U02209,24,21-30,Male,0,1,2,Adult Female Learners
U02210,33,31-40,Male,0,2,3,Adult Male Learners
U02211,23,21-30,Male,0,1,2,Adult Female Learners
U02212,33,31-40,Male,0,2,3,Adult Male Learners
U02213,17,15-20,Male,0,0,1,Young Male Learners
U02214,20,15-20,Female,1,0,1,Young Male Learners
U02215,32,31-40,Male,0,2,3,Adult Male Learners
U02216,26,21-30,Female,1,1,0,Young Female Learners
U02217,21,21-30,Male,0,1,2,Adult Female Learners
U02218,17,15-20,Male,0,0,1,Young Male Learners
U02219,29,21-30,Male,0,1,2,Adult Female Learners
U02220,30,21-30,Male,0,1,2,Adult Female Learners
U02221,19,15-20,Female,1,0,1,Young Male Learners
U02222,23,21-30,Male,0,1,2,Adult Female Learners
U02223,22,21-30,Female,1,1,0,Young Female Learners
U02224,18,15-20,Female,1,0,1,Young Male Learners
U02225,33,31-40,Female,1,2,3,Adult Male Learners
U02226,20,15-20,Female,1,0,1,Young Male Learners
U02227,21,21-30,Female,1,1,0,Young Female Learners
U02228,19,15-20,Male,0,0,1,Young Male Learners
U02229,34,31-40,Female,1,2,3,Adult Male Learners
U02230,32,31-40,Female,1,2,3,Adult Male Learners
U02231,20,15-20,Male,0,0,1,Young Male Learners
U02232,26,21-30,Female,1,1,0,Young Female Learners
U02233,28,21-30,Male,0,1,2,Adult Female Learners
U02234,31,31-40,Female,1,2,3,Adult Male Learners
U02235,15,15-20,Female,1,0,1,Young Male Learners
U02236,24,21-30,Female,1,1,0,Young Female Learners
U02237,16,15-20,Male,0,0,1,Young Male Learners
U02238,19,15-20,Female,1,0,1,Young Male Learners
U02239,25,21-30,Female,1,1,0,Young Female Learners
U02240,33,31-40,Female,1,2,3,Adult Male Learners
U02241,29,21-30,Male,0,1,2,Adult Female Learners
U02242,29,21-30,Female,1,1,0,Young Female Learners
U02243,16,15-20,Female,1,0,1,Young Male Learners
U02244,34,31-40,Male,0,2,3,Adult Male Learners
U02245,22,21-30,Male,0,1,2,Adult Female Learners
U02246,15,15-20,Female,1,0,1,Young Male Learners
U02247,15,15-20,Female,1,0,1,Young Male Learners
U02248,29,21-30,Male,0,1,2,Adult Female Learners
U02249,25,21-30,Female,1,1,0,Young Female Learners
U02250,19,15-20,Female,1,0,1,Young Male Learners
U02251,35,31-40,Male,0,2,3,Adult Male Learners
U02252,29,21-30,Female,1,1,0,Young Female Learners
U02253,22,21-30,Female,1,1,0,Young Female Learners
U02254,17,15-20,Female,1,0,1,Young Male Learners
U02255,18,15-20,Female,1,0,1,Young Male Learners
U02256,16,15-20,Female,1,0,1,Young Male Learners
U02257,19,15-20,Female,1,0,1,Young Male Learners
U02258,21,21-30,Male,0,1,2,Adult Female Learners
U02259,32,31-40,Female,1,2,3,Adult Male Learners
U02260,16,15-20,Female,1,0,1,Young Male Learners
U02261,26,21-30,Male,0,1,2,Adult Female Learners
U02262,31,31-40,Female,1,2,3,Adult Male Learners
U02263,29,21-30,Female,1,1,0,Young Female Learners
U02264,28,21-30,Female,1,1,0,Young Female Learners
U02265,33,31-40,Male,0,2,3,Adult Male Learners
U02266,21,21-30,Male,0,1,2,Adult Female Learners
U02267,19,15-20,Male,0,0,1,Young Male Learners
U02268,29,21-30,Female,1,1,0,Young Female Learners
U02269,32,31-40,Male,0,2,3,Adult Male Learners
U02270,21,21-30,Male,0,1,2,Adult Female Learners
U02271,20,15-20,Male,0,0,1,Young Male Learners
U02272,23,21-30,Female,1,1,0,Young Female Learners
U02273,28,21-30,Male,0,1,2,Adult Female Learners
U02274,16,15-20,Male,0,0,1,Young Male Learners
U02275,23,21-30,Female,1,1,0,Young Female Learners
U02276,34,31-40,Female,1,2,3,Adult Male Learners
U02277,28,21-30,Male,0,1,2,Adult Female Learners
U02278,20,15-20,Male,0,0,1,Young Male Learners
U02279,29,21-30,Female,1,1,0,Young Female Learners
U02280,26,21-30,Female,1,1,0,Young Female Learners
U02281,34,31-40,Male,0,2,3,Adult Male Learners
U02282,25,21-30,Female,1,1,0,Young Female Learners
U02283,16,15-20,Male,0,0,1,Young Male Learners
U02284,28,21-30,Male,0,1,2,Adult Female Learners
U02285,28,21-30,Female,1,1,0,Young Female Learners
U02286,32,31-40,Female,1,2,3,Adult Male Learners
U02287,22,21-30,Male,0,1,2,Adult Female Learners
U02288,32,31-40,Female,1,2,3,Adult Male Learners
U02289,15,15-20,Male,0,0,1,Young Male Learners
U02290,25,21-30,Male,0,1,2,Adult Female Learners
U02291,31,31-40,Female,1,2,3,Adult Male Learners
U02292,30,21-30,Male,0,1,2,Adult Female Learners
U02293,30,21-30,Female,1,1,0,Young Female Learners
U02294,26,21-30,Male,0,1,2,Adult Female Learners
U02295,33,31-40,Male,0,2,3,Adult Male Learners
U02296,27,21-30,Female,1,1,0,Young Female Learners
U02297,28,21-30,Male,0,1,2,Adult Female Learners
U02298,22,21-30,Female,1,1,0,Young Female Learners
U02299,35,31-40,Female,1,2,3,Adult Male Learners
U02300,35,31-40,Male,0,2,3,Adult Male Learners
U02301,18,15-20,Female,1,0,1,Young Male Learners
U02302,30,21-30,Male,0,1,2,Adult Female Learners
U02303,34,31-40,Male,0,2,3,Adult Male Learners
U02304,21,21-30,Male,0,1,2,Adult Female Learners
U02305,19,15-20,Female,1,0,1,Young Male Learners
U02306,18,15-20,Female,1,0,1,Young Male Learners
U02307,22,21-30,Male,0,1,2,Adult Female Learners
U02308,15,15-20,Female,1,0,1,Young Male Learners
U02309,23,21-30,Female,1,1,0,Young Female Learners
U02310,15,15-20,Male,0,0,1,Young Male Learners
U02311,23,21-30,Female,1,1,0,Young Female Learners
U02312,28,21-30,Male,0,1,2,Adult Female Learners
U02313,24,21-30,Female,1,1,0,Young Female Learners
U02314,29,21-30,Male,0,1,2,Adult Female Learners
U02315,34,31-40,Male,0,2,3,Adult Male Learners
U02316,31,31-40,Female,1,2,3,Adult Male Learners
U02317,18,15-20,Male,0,0,1,Young Male Learners
U02318,24,21-30,Female,1,1,0,Young Female Learners
U02319,24,21-30,Female,1,1,0,Young Female Learners
U02320,17,15-20,Male,0,0,1,Young Male Learners
U02321,26,21-30,Female,1,1,0,Young Female Learners
U02322,28,21-30,Female,1,1,0,Young Female Learners
U02323,29,21-30,Female,1,1,0,Young Female Learners
U02324,34,31-40,Female,1,2,3,Adult Male Learners
U02325,15,15-20,Male,0,0,1,Young Male Learners
U02326,32,31-40,Male,0,2,3,Adult Male Learners
U02327,29,21-30,Male,0,1,2,Adult Female Learners
U02328,22,21-30,Female,1,1,0,Young Female Learners
U02329,35,31-40,Male,0,2,3,Adult Male Learners
U02330,29,21-30,Female,1,1,0,Young Female Learners
U02331,25,21-30,Female,1,1,0,Young Female Learners
U02332,23,21-30,Male,0,1,2,Adult Female Learners
U02333,32,31-40,Female,1,2,3,Adult Male Learners
U02334,23,21-30,Female,1,1,0,Young Female Learners
U02335,25,21-30,Female,1,1,0,Young Female Learners
U02336,17,15-20,Female,1,0,1,Young Male Learners
U02337,18,15-20,Female,1,0,1,Young Male Learners
U02338,29,21-30,Female,1,1,0,Young Female Learners
U02339,33,31-40,Female,1,2,3,Adult Male Learners
U02340,20,15-20,Male,0,0,1,Young Male Learners
U02341,17,15-20,Male,0,0,1,Young Male Learners
U02342,21,21-30,Male,0,1,2,Adult Female Learners
U02343,29,21-30,Male,0,1,2,Adult Female Learners
U02344,26,21-30,Male,0,1,2,Adult Female Learners
U02345,31,31-40,Male,0,2,3,Adult Male Learners
U02346,34,31-40,Male,0,2,3,Adult Male Learners
U02347,27,21-30,Male,0,1,2,Adult Female Learners
U02348,20,15-20,Male,0,0,1,Young Male Learners
U02349,27,21-30,Male,0,1,2,Adult Female Learners
U02350,31,31-40,Female,1,2,3,Adult Male Learners
U02351,22,21-30,Female,1,1,0,Young Female Learners
U02352,30,21-30,Female,1,1,0,Young Female Learners
U02353,16,15-20,Male,0,0,1,Young Male Learners
U02354,29,21-30,Female,1,1,0,Young Female Learners
U02355,32,31-40,Female,1,2,3,Adult Male Learners
U02356,35,31-40,Male,0,2,3,Adult Male Learners
U02357,28,21-30,Female,1,1,0,Young Female Learners
U02358,22,21-30,Male,0,1,2,Adult Female Learners
U02359,32,31-40,Female,1,2,3,Adult Male Learners
U02360,18,15-20,Female,1,0,1,Young Male Learners
U02361,26,21-30,Female,1,1,0,Young Female Learners
U02362,33,31-40,Female,1,2,3,Adult Male Learners
U02363,15,15-20,Male,0,0,1,Young Male Learners
U02364,29,21-30,Female,1,1,0,Young Female Learners
U02365,34,31-40,Female,1,2,3,Adult Male Learners
U02366,19,15-20,Female,1,0,1,Young Male Learners
U02367,25,21-30,Male,0,1,2,Adult Female Learners
U02368,31,31-40,Male,0,2,3,Adult Male Learners
U02369,16,15-20,Male,0,0,1,Young Male Learners
U02370,24,21-30,Male,0,1,2,Adult Female Learners
U02371,34,31-40,Female,1,2,3,Adult Male Learners
U02372,35,31-40,Male,0,2,3,Adult Male Learners
U02373,22,21-30,Male,0,1,2,Adult Female Learners
U02374,22,21-30,Male,0,1,2,Adult Female Learners
U02375,33,31-40,Female,1,2,3,Adult Male Learners
U02376,19,15-20,Female,1,0,1,Young Male Learners
U02377,35,31-40,Male,0,2,3,Adult Male Learners
U02378,23,21-30,Male,0,1,2,Adult Female Learners
U02379,20,15-20,Male,0,0,1,Young Male Learners
U02380,24,21-30,Female,1,1,0,Young Female Learners
U02381,31,31-40,Female,1,2,3,Adult Male Learners
U02382,32,31-40,Male,0,2,3,Adult Male Learners
U02383,21,21-30,Male,0,1,2,Adult Female Learners
U02384,22,21-30,Male,0,1,2,Adult Female Learners
U02385,30,21-30,Male,0,1,2,Adult Female Learners
U02386,35,31-40,Male,0,2,3,Adult Male Learners
U02387,31,31-40,Male,0,2,3,Adult Male Learners
U02388,23,21-30,Male,0,1,2,Adult Female Learners
U02389,33,31-40,Male,0,2,3,Adult Male Learners
U02390,28,21-30,Female,1,1,0,Young Female Learners
U02391,20,15-20,Female,1,0,1,Young Male Learners
U02392,21,21-30,Male,0,1,2,Adult Female Learners
U02393,18,15-20,Male,0,0,1,Young Male Learners
U02394,35,31-40,Male,0,2,3,Adult Male Learners
U02395,32,31-40,Female,1,2,3,Adult Male Learners
U02396,16,15-20,Female,1,0,1,Young Male Learners
U02397,22,21-30,Male,0,1,2,Adult Female Learners
U02398,26,21-30,Female,1,1,0,Young Female Learners
U02399,22,21-30,Male,0,1,2,Adult Female Learners
U02400,17,15-20,Male,0,0,1,Young Male Learners
U02401,28,21-30,Male,0,1,2,Adult Female Learners
U02402,19,15-20,Female,1,0,1,Young Male Learners
U02403,18,15-20,Female,1,0,1,Young Male Learners
U02404,28,21-30,Male,0,1,2,Adult Female Learners
U02405,25,21-30,Female,1,1,0,Young Female Learners
U02406,23,21-30,Female,1,1,0,Young Female Learners
U02407,27,21-30,Male,0,1,2,Adult Female Learners
U02408,34,31-40,Female,1,2,3,Adult Male Learners
U02409,24,21-30,Female,1,1,0,Young Female Learners
U02410,18,15-20,Male,0,0,1,Young Male Learners
U02411,31,31-40,Female,1,2,3,Adult Male Learners
U02412,15,15-20,Female,1,0,1,Young Male Learners
U02413,25,21-30,Male,0,1,2,Adult Female Learners
U02414,21,21-30,Male,0,1,2,Adult Female Learners
U02415,33,31-40,Male,0,2,3,Adult Male Learners
U02416,24,21-30,Female,1,1,0,Young Female Learners
U02417,34,31-40,Female,1,2,3,Adult Male Learners
U02418,23,21-30,Male,0,1,2,Adult Female Learners
U02419,17,15-20,Female,1,0,1,Young Male Learners
U02420,20,15-20,Female,1,0,1,Young Male Learners
U02421,15,15-20,Female,1,0,1,Young Male Learners
U02422,21,21-30,Female,1,1,0,Young Female Learners
U02423,32,31-40,Female,1,2,3,Adult Male Learners
U02424,31,31-40,Female,1,2,3,Adult Male Learners
U02425,24,21-30,Female,1,1,0,Young Female Learners
U02426,19,15-20,Female,1,0,1,Young Male Learners
U02427,31,31-40,Female,1,2,3,Adult Male Learners
U02428,30,21-30,Male,0,1,2,Adult Female Learners
U02429,30,21-30,Female,1,1,0,Young Female Learners
U02430,29,21-30,Male,0,1,2,Adult Female Learners
U02431,16,15-20,Male,0,0,1,Young Male Learners
U02432,30,21-30,Female,1,1,0,Young Female Learners
U02433,15,15-20,Female,1,0,1,Young Male Learners
U02434,31,31-40,Male,0,2,3,Adult Male Learners
U02435,17,15-20,Male,0,0,1,Young Male Learners
U02436,16,15-20,Male,0,0,1,Young Male Learners
U02437,15,15-20,Male,0,0,1,Young Male Learners
U02438,28,21-30,Female,1,1,0,Young Female Learners
U02439,22,21-30,Female,1,1,0,Young Female Learners
U02440,26,21-30,Female,1,1,0,Young Female Learners
U02441,33,31-40,Male,0,2,3,Adult Male Learners
U02442,23,21-30,Male,0,1,2,Adult Female Learners
U02443,22,21-30,Female,1,1,0,Young Female Learners
U02444,28,21-30,Female,1,1,0,Young Female Learners
U02445,26,21-30,Female,1,1,0,Young Female Learners
U02446,29,21-30,Male,0,1,2,Adult Female Learners
U02447,31,31-40,Female,1,2,3,Adult Male Learners
U02448,17,15-20,Male,0,0,1,Young Male Learners
U02449,32,31-40,Male,0,2,3,Adult Male Learners
U02450,30,21-30,Female,1,1,0,Young Female Learners
U02451,31,31-40,Male,0,2,3,Adult Male Learners
U02452,23,21-30,Female,1,1,0,Young Female Learners
U02453,29,21-30,Female,1,1,0,Young Female Learners
U02454,28,21-30,Male,0,1,2,Adult Female Learners
U02455,34,31-40,Male,0,2,3,Adult Male Learners
U02456,35,31-40,Male,0,2,3,Adult Male Learners
U02457,31,31-40,Female,1,2,3,Adult Male Learners
U02458,26,21-30,Female,1,1,0,Young Female Learners
U02459,33,31-40,Male,0,2,3,Adult Male Learners
U02460,21,21-30,Female,1,1,0,Young Female Learners
U02461,15,15-20,Female,1,0,1,Young Male Learners
U02462,26,21-30,Male,0,1,2,Adult Female Learners
U02463,29,21-30,Male,0,1,2,Adult Female Learners
U02464,21,21-30,Female,1,1,0,Young Female Learners
U02465,27,21-30,Male,0,1,2,Adult Female Learners
U02466,23,21-30,Male,0,1,2,Adult Female Learners
U02467,19,15-20,Male,0,0,1,Young Male Learners
U02468,29,21-30,Female,1,1,0,Young Female Learners
U02469,21,21-30,Male,0,1,2,Adult Female Learners
U02470,34,31-40,Male,0,2,3,Adult Male Learners
U02471,16,15-20,Female,1,0,1,Young Male Learners
U02472,17,15-20,Male,0,0,1,Young Male Learners
U02473,31,31-40,Female,1,2,3,Adult Male Learners
U02474,27,21-30,Male,0,1,2,Adult Female Learners
U02475,35,31-40,Male,0,2,3,Adult Male Learners
U02476,34,31-40,Female,1,2,3,Adult Male Learners
U02477,17,15-20,Male,0,0,1,Young Male Learners
U02478,30,21-30,Male,0,1,2,Adult Female Learners
U02479,19,15-20,Female,1,0,1,Young Male Learners
U02480,35,31-40,Male,0,2,3,Adult Male Learners
U02481,29,21-30,Male,0,1,2,Adult Female Learners
U02482,35,31-40,Male,0,2,3,Adult Male Learners
U02483,25,21-30,Male,0,1,2,Adult Female Learners
U02484,25,21-30,Female,1,1,0,Young Female Learners
U02485,22,21-30,Male,0,1,2,Adult Female Learners
U02486,29,21-30,Male,0,1,2,Adult Female Learners
U02487,23,21-30,Male,0,1,2,Adult Female Learners
U02488,27,21-30,Female,1,1,0,Young Female Learners
U02489,18,15-20,Male,0,0,1,Young Male Learners
U02490,24,21-30,Female,1,1,0,Young Female Learners
U02491,17,15-20,Female,1,0,1,Young Male Learners
U02492,19,15-20,Male,0,0,1,Young Male Learners
U02493,22,21-30,Female,1,1,0,Young Female Learners
U02494,32,31-40,Male,0,2,3,Adult Male Learners
U02495,28,21-30,Male,0,1,2,Adult Female Learners
U02496,33,31-40,Female,1,2,3,Adult Male Learners
U02497,26,21-30,Female,1,1,0,Young Female Learners
U02498,20,15-20,Female,1,0,1,Young Male Learners
U02499,28,21-30,Male,0,1,2,Adult Female Learners
U02500,29,21-30,Male,0,1,2,Adult Female Learners
U02501,16,15-20,Female,1,0,1,Young Male Learners
U02502,16,15-20,Female,1,0,1,Young Male Learners
U02503,16,15-20,Female,1,0,1,Young Male Learners
U02504,34,31-40,Female,1,2,3,Adult Male Learners
U02505,35,31-40,Female,1,2,3,Adult Male Learners
U02506,16,15-20,Female,1,0,1,Young Male Learners
U02507,32,31-40,Female,1,2,3,Adult Male Learners
U02508,32,31-40,Male,0,2,3,Adult Male Learners
U02509,24,21-30,Male,0,1,2,Adult Female Learners
U02510,23,21-30,Male,0,1,2,Adult Female Learners
U02511,30,21-30,Female,1,1,0,Young Female Learners
U02512,15,15-20,Female,1,0,1,Young Male Learners
U02513,23,21-30,Male,0,1,2,Adult Female Learners
U02514,17,15-20,Male,0,0,1,Young Male Learners
U02515,15,15-20,Male,0,0,1,Young Male Learners
U02516,32,31-40,Male,0,2,3,Adult Male Learners
U02517,30,21-30,Female,1,1,0,Young Female Learners
U02518,19,15-20,Female,1,0,1,Young Male Learners
U02519,29,21-30,Male,0,1,2,Adult Female Learners
U02520,29,21-30,Male,0,1,2,Adult Female Learners
U02521,25,21-30,Male,0,1,2,Adult Female Learners
U02522,21,21-30,Female,1,1,0,Young Female Learners
U02523,31,31-40,Male,0,2,3,Adult Male Learners
U02524,32,31-40,Male,0,2,3,Adult Male Learners
U02525,25,21-30,Male,0,1,2,Adult Female Learners
U02526,30,21-30,Female,1,1,0,Young Female Learners
U02527,32,31-40,Female,1,2,3,Adult Male Learners
U02528,35,31-40,Male,0,2,3,Adult Male Learners
U02529,17,15-20,Female,1,0,1,Young Male Learners
U02530,21,21-30,Male,0,1,2,Adult Female Learners
U02531,22,21-30,Female,1,1,0,Young Female Learners
U02532,26,21-30,Male,0,1,2,Adult Female Learners
U02533,18,15-20,Female,1,0,1,Young Male Learners
U02534,25,21-30,Female,1,1,0,Young Female Learners
U02535,26,21-30,Female,1,1,0,Young Female Learners
U02536,16,15-20,Male,0,0,1,Young Male Learners
U02537,31,31-40,Female,1,2,3,Adult Male Learners
